Date,BTC,MSTR,MARA,RIOT,CLSK,TSLA,HUT,COIN,XYZ,3350.T,SMLR,0434.HK,GLXY.TO,HIVE,CANG,EXOD,FUFU,3659.T,FLD,CIFR,CAN,AKER.OL,BITF,BTDR,MSW,BTBT,BLK,MELI,ISP.MI,GLOB,RUM,CORZ,LMFA,ABT.DU,GNS,DMGI.V,ALTBG.PA,LQWD.V,CBIT.V,SATO.V
2023-04-27,29473.787109375,31.86400032043457,10.0600004196167,11.84000015258789,3.9700000286102295,160.19000244140625,9.100000381469727,54.16999816894531,60.58000183105469,31.0,26.5,0.49088236689567566,5.159999847412109,3.390000104904175,1.1200000047683716,2.6600000858306885,10.40999984741211,3011.396728515625,10.25,2.3399999141693115,2.5399999618530273,595.979736328125,1.2200000286102295,7.599999904632568,,1.909999966621399,630.2037353515625,1244.9200439453125,2.0554261207580566,150.5399932861328,7.78000020980835,,4.260000228881836,0.11999999731779099,8.829999923706055,0.3100000023841858,0.21871599555015564,0.8999999761581421,,0.3799999952316284
2023-04-28,29340.26171875,32.8380012512207,10.069999694824219,11.960000038146973,3.9100000858306885,164.30999755859375,8.949999809265137,53.790000915527344,60.790000915527344,29.0,28.079999923706055,0.49088236689567566,5.0,3.240000009536743,1.190000057220459,2.6500000953674316,10.425000190734863,3051.151123046875,10.270000457763672,2.309999942779541,2.819999933242798,592.3345336914062,1.159999966621399,7.5,,1.9800000190734863,638.3062744140625,1277.489990234375,1.9939641952514648,156.8699951171875,7.960000038146973,,4.679999828338623,0.11999999731779099,8.399999618530273,0.30000001192092896,0.22438499331474304,0.9200000166893005,,0.4000000059604645
2023-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-01,28091.568359375,30.746999740600586,8.779999732971191,10.520000457763672,3.4200000762939453,161.8300018310547,8.300000190734863,50.13999938964844,60.220001220703125,29.0,27.610000610351562,,5.0,3.049999952316284,1.159999966621399,2.0199999809265137,10.430000305175781,3080.966796875,10.25,2.0999999046325684,2.75,,1.1100000143051147,7.34499979019165,,1.8899999856948853,630.4794921875,1291.6500244140625,,156.02000427246094,8.300000190734863,,4.380000114440918,,10.5,0.29499998688697815,,0.7699999809265137,,0.38999998569488525
2023-05-02,28680.537109375,32.80099868774414,9.550000190734863,11.779999732971191,3.809999942779541,160.30999755859375,8.699999809265137,51.31999969482422,57.7599983215332,30.0,26.709999084472656,0.49088236689567566,4.940000057220459,3.130000114440918,1.1100000143051147,2.0199999809265137,10.4399995803833,3110.78271484375,10.260000228881836,2.259999990463257,2.7699999809265137,571.8306884765625,1.149999976158142,7.190000057220459,,2.0199999809265137,619.5335693359375,1255.739990234375,1.9471356868743896,152.77000427246094,8.710000038146973,,4.386000156402588,0.11999999731779099,9.300000190734863,0.29499998688697815,0.21824400126934052,0.8999999761581421,,0.38999998569488525
2023-05-03,29006.30859375,30.424999237060547,9.550000190734863,10.739999771118164,3.7899999618530273,160.61000061035156,8.75,48.4900016784668,59.31999969482422,,26.6299991607666,0.46633824706077576,4.820000171661377,3.0199999809265137,1.1200000047683716,2.0199999809265137,10.449999809265137,,10.260000228881836,2.4000000953674316,2.690000057220459,567.2742919921875,1.1100000143051147,6.809999942779541,,2.069999933242798,610.9270629882812,1279.989990234375,1.981002688407898,152.07000732421875,8.649999618530273,,4.368000030517578,0.11999999731779099,11.100000381469727,0.28999999165534973,0.21352000534534454,0.699999988079071,,0.4000000059604645
2023-05-04,28847.7109375,31.224000930786133,10.270000457763672,10.84000015258789,3.990000009536743,161.1999969482422,8.75,49.220001220703125,60.43000030517578,,25.469999313354492,0.4761559069156647,4.849999904632568,3.0299999713897705,1.090000033378601,2.0199999809265137,10.449999809265137,,10.260000228881836,2.380000114440918,2.680000066757202,557.705810546875,1.0800000429153442,6.25,,2.25,600.7039184570312,1213.3800048828125,1.9613515138626099,150.89999389648438,8.880000114440918,,4.51800012588501,0.11999999731779099,10.100000381469727,0.28999999165534973,0.21729899942874908,0.7200000286102295,,0.3700000047683716
2023-05-05,29534.384765625,32.672000885009766,10.489999771118164,11.539999961853027,4.199999809265137,170.05999755859375,9.399999618530273,58.2400016784668,59.25,,25.459999084472656,0.49088236689567566,5.269999980926514,3.190000057220459,1.1100000143051147,2.0199999809265137,10.470000267028809,,10.260000228881836,2.2100000381469727,2.609999895095825,573.1976318359375,1.159999966621399,6.269999980926514,,2.359999895095825,612.8956298828125,1243.5899658203125,2.033684253692627,142.0,9.479999542236328,,4.458000183105469,0.15000000596046448,11.199999809265137,0.30000001192092896,0.22107799351215363,0.7599999904632568,,0.375
2023-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-08,27694.2734375,29.466999053955078,9.329999923706055,10.489999771118164,4.239999771118164,171.7899932861328,8.949999809265137,58.099998474121094,58.79999923706055,29.0,25.079999923706055,0.49088236689567566,5.25,3.069999933242798,1.059999942779541,2.0199999809265137,10.449999809265137,2996.48876953125,10.260000228881836,1.9500000476837158,2.490000009536743,575.9314575195312,1.0700000524520874,5.789999961853027,,2.2799999713897705,611.621337890625,1284.5,2.0596070289611816,140.99000549316406,9.880000114440918,,4.409999847412109,0.17499999701976776,12.100000381469727,0.2849999964237213,0.21163100004196167,0.7599999904632568,,0.3400000035762787
2023-05-09,27658.775390625,30.343000411987305,9.380000114440918,11.4399995803833,4.269999980926514,169.14999389648438,8.899999618530273,60.209999084472656,59.31999969482422,29.0,24.0,0.4859735369682312,5.300000190734863,3.109999895095825,1.0700000524520874,2.0199999809265137,10.468000411987305,3036.2431640625,10.270000457763672,2.0,2.4700000286102295,565.9073486328125,1.0499999523162842,5.929999828338623,,2.2699999809265137,604.4223022460938,1248.050048828125,2.0541718006134033,137.07000732421875,10.180000305175781,,4.380000114440918,0.125,11.600000381469727,0.2800000011920929,0.2206059992313385,0.8399999737739563,,0.3199999928474426
2023-05-10,27621.755859375,31.51099967956543,10.220000267028809,12.279999732971191,4.900000095367432,168.5399932861328,9.149999618530273,62.63999938964844,57.529998779296875,28.0,24.25,0.49088236689567566,5.329999923706055,3.140000104904175,1.1200000047683716,2.0199999809265137,10.621999740600586,2986.55029296875,10.270000457763672,2.190000057220459,2.549999952316284,563.1734619140625,1.1100000143051147,6.064000129699707,,2.2799999713897705,598.3455200195312,1288.9200439453125,2.0198867321014404,138.0800018310547,9.569999694824219,,4.48199987411499,0.125,10.800000190734863,0.2849999964237213,0.23855699598789215,0.8399999737739563,,0.33000001311302185
2023-05-11,27000.7890625,28.73699951171875,8.729999542236328,10.710000038146973,4.21999979019165,172.0800018310547,8.399999618530273,60.349998474121094,57.310001373291016,28.0,27.299999237060547,0.49088236689567566,5.409999847412109,2.9200000762939453,1.1100000143051147,3.190000057220459,10.621999740600586,2951.76513671875,10.270000457763672,2.009999990463257,2.5,566.818603515625,1.0099999904632568,5.510000228881836,,2.0399999618530273,610.5562133789062,1296.52001953125,2.0081794261932373,138.3699951171875,9.960000038146973,,4.380000114440918,0.125,10.899999618530273,0.2800000011920929,0.24139100313186646,0.8399999737739563,,0.3199999928474426
2023-05-12,26804.990234375,27.100000381469727,8.920000076293945,10.609999656677246,4.28000020980835,167.97999572753906,8.699999809265137,57.34000015258789,55.560001373291016,26.0,29.690000534057617,0.49088236689567566,5.289999961853027,2.869999885559082,1.1200000047683716,3.190000057220459,10.460000038146973,2956.734130859375,10.270000457763672,2.0999999046325684,2.4200000762939453,581.399169921875,0.9800000190734863,5.619999885559082,,1.9800000190734863,613.4853515625,1279.6700439453125,2.030339479446411,137.77999877929688,9.90999984741211,,4.458000183105469,0.125,11.100000381469727,0.27000001072883606,0.24233600497245789,0.8399999737739563,,0.3199999928474426
2023-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-15,27192.693359375,28.25,9.539999961853027,11.079999923706055,4.599999904632568,166.35000610351562,9.350000381469727,60.77000045776367,56.869998931884766,26.0,29.350000381469727,0.5105176568031311,5.840000152587891,3.109999895095825,1.100000023841858,3.190000057220459,10.460000038146973,2991.51953125,10.279999732971191,2.4100000858306885,2.490000009536743,598.7135620117188,1.090000033378601,5.550000190734863,,2.190000057220459,613.15234375,1296.800048828125,2.0240678787231445,142.63999938964844,9.989999771118164,,6.239999771118164,0.125,10.699999809265137,0.26499998569488525,0.22958099842071533,0.8399999737739563,,0.3199999928474426
2023-05-16,27036.650390625,27.3439998626709,9.25,10.850000381469727,4.289999961853027,166.52000427246094,9.25,57.880001068115234,55.540000915527344,24.0,29.739999771118164,0.5203352570533752,5.75,2.9800000190734863,1.1100000143051147,3.190000057220459,10.479999542236328,2996.48876953125,10.270000457763672,2.440000057220459,2.559999942779541,592.7901611328125,1.059999942779541,5.460000038146973,,2.190000057220459,602.767578125,1275.3900146484375,2.0152876377105713,142.83999633789062,9.619999885559082,,4.800000190734863,0.125,9.489999771118164,0.27000001072883606,0.2343049943447113,0.800000011920929,,0.3199999928474426
2023-05-17,27398.802734375,29.05699920654297,10.09000015258789,11.529999732971191,4.480000019073486,173.86000061035156,10.149999618530273,61.040000915527344,57.7599983215332,26.0,30.579999923706055,0.5301529765129089,5.940000057220459,3.140000104904175,1.100000023841858,3.190000057220459,10.505999565124512,3001.4580078125,10.279999732971191,2.4700000286102295,2.619999885559082,,1.149999976158142,5.420000076293945,,2.369999885559082,618.7537841796875,1320.1500244140625,2.0094339847564697,150.30999755859375,10.109999656677246,,5.1479997634887695,0.125,8.960000038146973,0.27000001072883606,0.22202299535274506,0.8100000023841858,,0.3199999928474426
2023-05-18,26832.208984375,28.757999420166016,9.380000114440918,11.069999694824219,4.210000038146973,176.88999938964844,9.75,60.2599983215332,59.52000045776367,25.0,29.579999923706055,0.5301529765129089,5.599999904632568,3.119999885559082,1.1100000143051147,3.190000057220459,10.520000457763672,3001.4580078125,10.279999732971191,2.380000114440918,2.490000009536743,,1.149999976158142,5.059999942779541,,2.450000047683716,636.5279541015625,1332.489990234375,1.9981451034545898,151.66000366210938,9.880000114440918,,4.607999801635742,0.125,8.979999542236328,0.26499998569488525,0.23194299638271332,0.6899999976158142,,0.3400000035762787
2023-05-19,26890.12890625,28.827999114990234,9.180000305175781,11.079999923706055,4.21999979019165,180.13999938964844,9.550000190734863,56.779998779296875,58.650001525878906,26.0,30.450000762939453,0.5203352570533752,5.53000020980835,3.0799999237060547,1.1299999952316284,2.75,10.539999961853027,3046.181640625,10.289999961853027,2.5299999713897705,2.4800000190734863,595.979736328125,1.1299999952316284,4.809999942779541,,2.3399999141693115,634.0267333984375,1310.8800048828125,2.0207228660583496,167.39999389648438,9.699999809265137,,4.5,0.125,8.59000015258789,0.26499998569488525,0.24091899394989014,0.6800000071525574,,0.3799999952316284
2023-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-22,26851.27734375,29.41200065612793,9.670000076293945,12.199999809265137,4.429999828338623,188.8699951171875,9.649999618530273,61.06999969482422,60.619998931884766,24.0,28.959999084472656,0.5203352570533752,,3.1600000858306885,1.1200000047683716,2.0199999809265137,11.119999885559082,3011.396728515625,10.279999732971191,2.490000009536743,2.7100000381469727,587.778076171875,1.149999976158142,4.869999885559082,,2.549999952316284,638.48681640625,1339.6199951171875,2.033404588699341,173.25999450683594,9.949999809265137,,4.50600004196167,0.125,8.649999618530273,,0.22958099842071533,,,
2023-05-23,27225.7265625,28.933000564575195,9.319999694824219,11.279999732971191,4.510000228881836,185.77000427246094,9.649999618530273,59.099998474121094,61.560001373291016,26.0,28.56999969482422,0.5105176568031311,5.519999980926514,3.069999933242798,1.149999976158142,2.0,10.680000305175781,3056.120361328125,10.279999732971191,2.450000047683716,2.5899999141693115,593.245849609375,1.1399999856948853,5.139999866485596,,2.490000009536743,629.110107421875,1299.8299560546875,2.034273147583008,171.77999877929688,10.1899995803833,,4.607999801635742,0.125,8.489999771118164,0.2750000059604645,0.23099899291992188,0.6899999976158142,,0.3400000035762787
2023-05-24,26334.818359375,28.44300079345703,9.430000305175781,11.270000457763672,4.46999979019165,182.89999389648438,9.350000381469727,58.36000061035156,61.86000061035156,26.0,28.100000381469727,0.5006999969482422,5.289999961853027,3.0199999809265137,1.159999966621399,2.0,10.609000205993652,3036.2431640625,10.289999961853027,2.2899999618530273,2.569999933242798,586.8668212890625,1.1200000047683716,5.0,,2.509999990463257,622.900146484375,1284.1300048828125,1.9560987949371338,170.27999877929688,10.050000190734863,,4.5,0.125,7.900000095367432,0.26499998569488525,0.23383300006389618,0.800000011920929,,0.3400000035762787
2023-05-25,26476.20703125,28.099000930786133,9.109999656677246,11.069999694824219,4.25,184.47000122070312,9.199999809265137,56.869998931884766,59.29999923706055,26.0,27.8700008392334,0.49088236689567566,5.099999904632568,2.9800000190734863,1.1399999856948853,2.0,10.5,2945.802001953125,10.300000190734863,2.299999952316284,2.5799999237060547,575.0202026367188,1.0700000524520874,4.929999828338623,,2.490000009536743,628.1495971679688,1249.9100341796875,1.9552301168441772,178.85000610351562,9.920000076293945,,4.380000114440918,0.125,7.539999961853027,0.25999999046325684,0.17005999386310577,0.800000011920929,,0.38999998569488525
2023-05-26,26719.291015625,28.510000228881836,8.930000305175781,10.920000076293945,4.230000019073486,193.1699981689453,9.850000381469727,56.91999816894531,59.0,25.0,28.040000915527344,,5.269999980926514,2.990000009536743,1.149999976158142,2.0,10.574999809265137,2926.91845703125,10.300000190734863,2.390000104904175,1.8899999856948853,568.6412353515625,1.100000023841858,5.119999885559082,,2.7699999809265137,639.3522338867188,1282.260009765625,1.9500185251235962,179.9499969482422,9.550000190734863,,4.409999847412109,0.125,8.289999961853027,0.26499998569488525,0.16174599528312683,0.800000011920929,,0.3700000047683716
2023-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-30,27702.349609375,29.927000045776367,9.420000076293945,12.029999732971191,4.46999979019165,201.16000366210938,10.399999618530273,61.16999816894531,58.84000015258789,23.0,27.579999923706055,0.5203352570533752,5.559999942779541,3.1700000762939453,1.159999966621399,1.7599999904632568,10.574999809265137,2902.072021484375,10.300000190734863,2.450000047683716,2.009999990463257,557.705810546875,1.2000000476837158,5.03000020980835,,3.2699999809265137,640.5694580078125,1249.719970703125,1.9196172952651978,183.77999877929688,9.890000343322754,,4.409999847412109,0.1599999964237213,9.020000457763672,0.2750000059604645,0.18347600102424622,0.7300000190734863,,0.3700000047683716
2023-05-31,27219.658203125,30.163000106811523,9.789999961853027,12.0,4.289999961853027,203.92999267578125,10.800000190734863,62.20000076293945,60.38999938964844,22.0,27.489999771118164,0.5105176568031311,5.429999828338623,3.240000009536743,1.1699999570846558,1.7599999904632568,10.5600004196167,2828.5263671875,10.3100004196167,2.5399999618530273,2.0399999618530273,551.3268432617188,1.2000000476837158,4.920000076293945,,3.390000104904175,625.3251953125,1239.0,1.8722783327102661,183.80999755859375,9.869999885559082,,4.320000171661377,0.15000000596046448,8.479999542236328,0.2750000059604645,0.17572900652885437,0.6700000166893005,,0.3700000047683716
2023-06-01,26819.97265625,29.993999481201172,9.989999771118164,12.40999984741211,4.320000171661377,207.52000427246094,10.800000190734863,63.56999969482422,61.5,24.0,27.639999389648438,0.5301529765129089,5.449999809265137,3.2799999713897705,1.159999966621399,1.7599999904632568,10.630000114440918,2882.19482421875,10.3100004196167,2.5199999809265137,1.9500000476837158,539.0244750976562,1.2100000381469727,5.03000020980835,,3.190000057220459,636.0618896484375,1258.02001953125,1.936989426612854,186.75,9.75,,4.409999847412109,0.14000000059604645,8.399999618530273,0.27000001072883606,0.1749729961156845,0.7200000286102295,,0.3700000047683716
2023-06-02,27249.58984375,30.21299934387207,10.029999732971191,11.710000038146973,4.150000095367432,213.97000122070312,10.800000190734863,64.55000305175781,63.459999084472656,23.0,28.149999618530273,0.5399706363677979,5.539999961853027,3.25,1.1699999570846558,1.7599999904632568,10.630000114440918,2895.114990234375,10.3100004196167,2.5799999237060547,2.0399999618530273,550.8711547851562,1.2100000381469727,4.849999904632568,,3.069999933242798,648.4436645507812,1270.6700439453125,1.9730366468429565,188.6199951171875,10.0,,4.368000030517578,0.14000000059604645,9.270000457763672,0.27000001072883606,0.1795080006122589,0.7300000190734863,,0.35499998927116394
2023-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
